TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,652,svchost.exe,0x7ff83aa90000,0x747000,windows.storage.dll,"C:\WINDOWS\System32\windows.storage.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83d3e0000,0x51000,shlwapi.dll,"C:\WINDOWS\System32\shlwapi.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83a270000,0x4c000,powrprof.dll,"C:\WINDOWS\System32\powrprof.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83a250000,0x1b000,profapi.dll,"C:\WINDOWS\System32\profapi.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83d760000,0x44e000,SETUPAPI.dll,"C:\WINDOWS\System32\SETUPAPI.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839810000,0x39000,IPHLPAPI.DLL,"C:\WINDOWS\system32\IPHLPAPI.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff835680000,0xf000,websocket.dll,"C:\WINDOWS\system32\websocket.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff835630000,0x4c000,pdh.dll,"C:\WINDOWS\system32\pdh.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff835620000,0xd000,HTTPAPI.dll,"C:\WINDOWS\system32\HTTPAPI.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff835500000,0x112000,RDPBASE.dll,"C:\WINDOWS\system32\RDPBASE.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff835360000,0x19a000,RDPSERVERBASE.dll,"C:\WINDOWS\system32\RDPSERVERBASE.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff834ac0000,0xde000,WINHTTP.dll,"C:\WINDOWS\system32\WINHTTP.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83a150000,0x29000,USERENV.dll,"C:\WINDOWS\system32\USERENV.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff8348f0000,0x1b1000,PROPSYS.dll,"C:\WINDOWS\system32\PROPSYS.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff834ab0000,0xe000,rfxvmt.dll,"C:\WINDOWS\system32\rfxvmt.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839d50000,0x25000,bcrypt.dll,"C:\WINDOWS\system32\bcrypt.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839d20000,0x26000,ncrypt.dll,"C:\WINDOWS\system32\ncrypt.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839c40000,0x17000,CRYPTSP.dll,"C:\WINDOWS\system32\CRYPTSP.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839380000,0x31000,ntmarta.dll,"C:\WINDOWS\SYSTEM32\ntmarta.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839c60000,0xb000,CRYPTBASE.dll,"C:\WINDOWS\system32\CRYPTBASE.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839420000,0x4b000,AUTHZ.dll,"C:\WINDOWS\system32\AUTHZ.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839ce0000,0x36000,NTASN1.dll,"C:\WINDOWS\system32\NTASN1.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff834860000,0x11000,tlscsp.dll,"C:\WINDOWS\system32\tlscsp.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff8396c0000,0xa000,DPAPI.DLL,"C:\WINDOWS\system32\DPAPI.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff834400000,0x15000,umb.dll,"C:\Windows\System32\umb.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff8343b0000,0x1d000,ATL.DLL,"C:\Windows\System32\ATL.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83a000000,0x27000,DEVOBJ.dll,"C:\WINDOWS\System32\DEVOBJ.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff839a80000,0x66000,mswsock.dll,"C:\WINDOWS\system32\mswsock.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff83a050000,0x55000,winsta.dll,"C:\WINDOWS\System32\winsta.dll",2018-08-30 13:52:22.000000 ,Disabled
0,652,svchost.exe,0x7ff8395c0000,0x7a000,schannel.DLL,"C:\WINDOWS\system32\schannel.DLL",2018-08-31 14:50:49.000000 ,Disabled
0,652,svchost.exe,0x7ff829410000,0x14000,mskeyprotect.dll,"C:\WINDOWS\SYSTEM32\mskeyprotect.dll",2018-08-31 14:50:49.000000 ,Disabled
0,652,svchost.exe,0x7ff8295d0000,0x21000,ncryptsslp.dll,"C:\WINDOWS\system32\ncryptsslp.dll",2018-08-31 14:50:50.000000 ,Disabled
0,652,svchost.exe,0x7ff839680000,0x33000,rsaenh.dll,"C:\WINDOWS\system32\rsaenh.dll",2018-08-31 14:50:51.000000 ,Disabled
0,652,svchost.exe,0x7ff8244d0000,0x93000,MF.dll,"C:\WINDOWS\system32\MF.dll",2018-08-31 14:50:55.000000 ,Disabled
0,652,svchost.exe,0x7ff827320000,0x1b3000,MFPlat.DLL,"C:\WINDOWS\System32\MFPlat.DLL",2018-08-31 14:50:55.000000 ,Disabled
0,652,svchost.exe,0x7ff827520000,0x31000,RTWorkQ.DLL,"C:\WINDOWS\System32\RTWorkQ.DLL",2018-08-31 14:50:55.000000 ,Disabled
0,652,svchost.exe,0x7ff80e080000,0x447000,MFCORE.DLL,"C:\WINDOWS\System32\MFCORE.DLL",2018-08-31 14:50:55.000000 ,Disabled
0,652,svchost.exe,0x7ff827c00000,0x9000,ksuser.dll,"C:\WINDOWS\System32\ksuser.dll",2018-08-31 14:50:55.000000 ,Disabled
0,652,svchost.exe,0x7ff816fb0000,0x21b000,mfh264enc.dll,"C:\Windows\System32\mfh264enc.dll",2018-08-31 14:50:55.000000 ,Disabled
0,652,svchost.exe,0x7ff83d290000,0x149000,ole32.dll,"C:\WINDOWS\System32\ole32.dll",2018-08-31 14:52:32.000000 ,Disabled
0,652,svchost.exe,0x7ff83cce0000,0x71000,coml2.dll,"C:\WINDOWS\System32\coml2.dll",2018-08-31 14:52:32.000000 ,Disabled
0,652,svchost.exe,0x7ff83a0b0000,0x9a000,sxs.dll,"C:\WINDOWS\SYSTEM32\sxs.dll",2018-08-31 14:52:33.000000 ,Disabled
0,848,svchost.exe,0x7ff7d77b0000,0xf000,svchost.exe,"C:\WINDOWS\System32\svchost.exe",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83df00000,0x1e0000,ntdll.dll,"C:\WINDOWS\SYSTEM32\ntdll.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83b3d0000,0xae000,KERNEL32.DLL,"C:\WINDOWS\System32\KERNEL32.DLL",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a660000,0x266000,KERNELBASE.dll,"C:\WINDOWS\System32\KERNELBASE.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83cc80000,0x5b000,sechost.dll,"C:\WINDOWS\System32\sechost.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83cb60000,0x11f000,RPCRT4.dll,"C:\WINDOWS\System32\RPCRT4.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a8d0000,0xf5000,ucrtbase.dll,"C:\WINDOWS\System32\ucrtbase.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83d440000,0x307000,combase.dll,"C:\WINDOWS\System32\combase.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a4d0000,0x72000,bcryptPrimitives.dll,"C:\WINDOWS\System32\bcryptPrimitives.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a2e0000,0x11000,kernel.appcore.dll,"C:\WINDOWS\System32\kernel.appcore.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83cd60000,0x9d000,msvcrt.dll,"C:\WINDOWS\System32\msvcrt.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83b4c0000,0x18f000,user32.dll,"C:\WINDOWS\System32\user32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a9d0000,0x20000,win32u.dll,"C:\WINDOWS\System32\win32u.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83dc60000,0x28000,GDI32.dll,"C:\WINDOWS\System32\GDI32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83b1e0000,0x193000,gdi32full.dll,"C:\WINDOWS\System32\gdi32full.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a9f0000,0x9b000,msvcp_win.dll,"C:\WINDOWS\System32\msvcp_win.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff837000000,0xc000,lmhsvc.dll,"c:\windows\system32\lmhsvc.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83d080000,0x6c000,WS2_32.dll,"C:\WINDOWS\System32\WS2_32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff839270000,0x14000,WLDP.DLL,"C:\WINDOWS\SYSTEM32\WLDP.DLL",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a300000,0x1ce000,CRYPT32.dll,"C:\WINDOWS\System32\CRYPT32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a2c0000,0x12000,MSASN1.dll,"C:\WINDOWS\System32\MSASN1.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83a550000,0x58000,WINTRUST.dll,"C:\WINDOWS\System32\WINTRUST.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff83cfd0000,0xa1000,advapi32.dll,"C:\WINDOWS\System32\advapi32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,848,svchost.exe,0x7ff836fc0000,0x9000,nrpsrv.DLL,"c:\windows\system32\nrpsrv.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff836f40000,0x62000,dhcpcore.dll,"c:\windows\system32\dhcpcore.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff83a270000,0x4c000,powrprof.dll,"C:\WINDOWS\System32\powrprof.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff839850000,0xb6000,DNSAPI.dll,"C:\WINDOWS\SYSTEM32\DNSAPI.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff83b480000,0x8000,NSI.dll,"C:\WINDOWS\System32\NSI.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff839810000,0x39000,IPHLPAPI.DLL,"C:\WINDOWS\SYSTEM32\IPHLPAPI.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff836f10000,0x2e000,timebrokerserver.dll,"c:\windows\system32\timebrokerserver.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff8387e0000,0x45000,BrokerLib.dll,"c:\windows\system32\BrokerLib.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff8392f0000,0x8a000,firewallapi.dll,"C:\WINDOWS\SYSTEM32\firewallapi.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff8392c0000,0x2b000,fwbase.dll,"C:\WINDOWS\SYSTEM32\fwbase.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff836ec0000,0x50000,dhcpcore6.dll,"C:\WINDOWS\System32\dhcpcore6.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff83a180000,0x30000,SspiCli.dll,"C:\WINDOWS\SYSTEM32\SspiCli.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff836de0000,0xb000,WINNSI.DLL,"C:\WINDOWS\SYSTEM32\WINNSI.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff839a80000,0x66000,mswsock.dll,"C:\WINDOWS\system32\mswsock.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff839c60000,0xb000,CRYPTBASE.dll,"C:\WINDOWS\SYSTEM32\CRYPTBASE.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff834440000,0x1c2000,wevtsvc.dll,"c:\windows\system32\wevtsvc.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff83dbb0000,0xa6000,shcore.dll,"C:\WINDOWS\System32\shcore.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff839d50000,0x25000,bcrypt.dll,"c:\windows\system32\bcrypt.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff839030000,0x22000,gpapi.dll,"C:\WINDOWS\SYSTEM32\gpapi.dll",2018-08-30 13:52:22.000000 ,Disabled
0,848,svchost.exe,0x7ff834ac0000,0xde000,winhttp.dll,"c:\windows\system32\winhttp.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff835ff0000,0x16000,dhcpcsvc6.DLL,"C:\WINDOWS\SYSTEM32\dhcpcsvc6.DLL",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff835780000,0x1a000,dhcpcsvc.DLL,"C:\WINDOWS\SYSTEM32\dhcpcsvc.DLL",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff83b380000,0x4a000,CFGMGR32.dll,"C:\WINDOWS\System32\CFGMGR32.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff833290000,0x96000,webio.dll,"c:\windows\system32\webio.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff833af0000,0xa000,rasadhlp.dll,"C:\Windows\System32\rasadhlp.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff836a70000,0x70000,fwpuclnt.dll,"C:\WINDOWS\System32\fwpuclnt.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff832dc0000,0x13000,jsproxy.dll,"C:\WINDOWS\system32\jsproxy.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff83ca90000,0xc5000,OLEAUT32.dll,"C:\WINDOWS\System32\OLEAUT32.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff83a250000,0x1b000,profapi.dll,"C:\WINDOWS\System32\profapi.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff832ac0000,0xe000,winrnr.dll,"C:\WINDOWS\System32\winrnr.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff836fe0000,0x18000,NLAapi.dll,"C:\WINDOWS\system32\NLAapi.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff832900000,0x1a000,pnrpnsp.dll,"C:\WINDOWS\system32\pnrpnsp.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff8328e0000,0x16000,napinsp.dll,"C:\WINDOWS\system32\napinsp.dll",2018-08-30 13:52:23.000000 ,Disabled
0,848,svchost.exe,0x7ff83dcc0000,0x9e000,clbcatq.dll,"C:\WINDOWS\System32\clbcatq.dll",2018-08-30 13:52:26.000000 ,Disabled
0,848,svchost.exe,0x7ff82ab70000,0x79000,NgcCtnr.dll,"C:\Windows\System32\NgcCtnr.dll",2018-08-30 13:52:26.000000 ,Disabled
0,848,svchost.exe,0x7ff834420000,0x18000,samcli.dll,"C:\Windows\System32\samcli.dll",2018-08-30 13:52:26.000000 ,Disabled
0,848,svchost.exe,0x7ff839910000,0xe000,netutils.dll,"C:\Windows\System32\netutils.dll",2018-08-30 13:52:26.000000 ,Disabled
0,848,svchost.exe,0x7ff8396c0000,0xa000,DPAPI.DLL,"C:\Windows\System32\DPAPI.DLL",2018-08-30 13:52:26.000000 ,Disabled
0,848,svchost.exe,0x7ff839c40000,0x17000,cryptsp.dll,"C:\WINDOWS\SYSTEM32\cryptsp.dll",2018-08-30 13:52:48.000000 ,Disabled
0,848,svchost.exe,0x7ff83a150000,0x29000,USERENV.dll,"C:\WINDOWS\SYSTEM32\USERENV.dll",2018-08-30 13:52:48.000000 ,Disabled
0,848,svchost.exe,0x7ff83d290000,0x149000,OLE32.dll,"C:\WINDOWS\System32\OLE32.dll",2018-08-30 13:52:48.000000 ,Disabled
0,848,svchost.exe,0x7ff829600000,0x26000,wcmapi.dll,"C:\WINDOWS\SYSTEM32\wcmapi.dll",2018-08-30 13:52:48.000000 ,Disabled
0,848,svchost.exe,0x7ff838be0000,0x20000,RMCLIENT.dll,"C:\WINDOWS\SYSTEM32\RMCLIENT.dll",2018-08-30 13:52:48.000000 ,Disabled
0,848,svchost.exe,0x7ff836ae0000,0xc000,-,-,2018-08-30 13:52:51.000000 ,Disabled
0,848,svchost.exe,0x7ff838c70000,0x17b000,twinapi.appcore.dll,"C:\Windows\System32\twinapi.appcore.dll",2018-08-30 13:53:43.000000 ,Disabled
0,848,svchost.exe,0x7ff836b30000,0x15000,usermgrcli.dll,"C:\WINDOWS\SYSTEM32\usermgrcli.dll",2018-08-30 13:53:43.000000 ,Disabled
0,848,svchost.exe,0x7ff83cce0000,0x71000,coml2.dll,"C:\WINDOWS\System32\coml2.dll",2018-08-30 13:53:44.000000 ,Disabled
0,848,svchost.exe,0x7ff8235e0000,0x6d000,OneCoreCommonProxyStub.dll,"C:\Windows\System32\OneCoreCommonProxyStub.dll",2018-08-30 13:53:44.000000 ,Disabled
0,848,svchost.exe,0x7ff822600000,0x17000,execmodelproxy.dll,"C:\WINDOWS\system32\execmodelproxy.dll",2018-08-30 13:53:44.000000 ,Disabled
0,848,svchost.exe,0x7ff8359a0000,0x5f4000,OneCoreUAPCommonProxyStub.dll,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",2018-08-30 13:53:50.000000 ,Disabled
0,848,svchost.exe,0x7ff80f850000,0x41000,wscsvc.dll,"c:\windows\system32\wscsvc.dll",2018-08-30 13:55:01.000000 ,Disabled
0,848,svchost.exe,0x7ff832ab0000,0xf000,wbemprox.dll,"C:\WINDOWS\system32\wbem\wbemprox.dll",2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff832f50000,0x81000,wbemcomn.dll,"C:\WINDOWS\SYSTEM32\wbemcomn.dll",2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff82da20000,0x14000,wbemsvc.dll,"C:\WINDOWS\system32\wbem\wbemsvc.dll",2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff82dad0000,0xf0000,fastprox.dll,"C:\WINDOWS\system32\wbem\fastprox.dll",2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff82f120000,0x1c8000,dbghelp.dll,"c:\windows\system32\dbghelp.dll",2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff83b490000,0x1d000,imagehlp.dll,"C:\WINDOWS\System32\imagehlp.dll",2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff839680000,0x33000,-,-,2018-08-30 13:55:03.000000 ,Disabled
0,848,svchost.exe,0x7ff835fa0000,0x17000,wkscli.dll,"c:\windows\system32\wkscli.dll",2018-08-30 19:49:29.000000 ,Disabled
0,848,svchost.exe,0x7ff823550000,0x88000,ngcctnrsvc.dll,"c:\windows\system32\ngcctnrsvc.dll",2018-09-06 18:54:47.000000 ,Disabled
0,848,svchost.exe,0x7ff816f30000,0x7e000,NgcCtnrGidsHandler.dll,"C:\Windows\System32\NgcCtnrGidsHandler.dll",2018-09-06 18:54:47.000000 ,Disabled
0,848,svchost.exe,0x7ff82af90000,0xb000,ktmw32.dll,"C:\WINDOWS\SYSTEM32\ktmw32.dll",2018-09-06 18:54:47.000000 ,Disabled
0,848,svchost.exe,0x7ff832c10000,0xc9000,jscript.dll,"C:\WINDOWS\SYSTEM32\jscript.dll",2018-09-06 18:56:19.000000 ,Disabled
0,848,svchost.exe,0x7ff83d3e0000,0x51000,SHLWAPI.dll,"C:\WINDOWS\System32\SHLWAPI.dll",2018-09-06 18:56:19.000000 ,Disabled
0,848,svchost.exe,0x7ff832bc0000,0x13000,amsi.dll,"C:\WINDOWS\SYSTEM32\amsi.dll",2018-09-06 18:56:19.000000 ,Disabled
0,692,svchost.exe,0x7ff7d77b0000,0xf000,svchost.exe,"C:\WINDOWS\system32\svchost.exe",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83df00000,0x1e0000,ntdll.dll,"C:\WINDOWS\SYSTEM32\ntdll.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83b3d0000,0xae000,KERNEL32.DLL,"C:\WINDOWS\System32\KERNEL32.DLL",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83a660000,0x266000,KERNELBASE.dll,"C:\WINDOWS\System32\KERNELBASE.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83cc80000,0x5b000,sechost.dll,"C:\WINDOWS\System32\sechost.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83cb60000,0x11f000,RPCRT4.dll,"C:\WINDOWS\System32\RPCRT4.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83a8d0000,0xf5000,ucrtbase.dll,"C:\WINDOWS\System32\ucrtbase.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83d440000,0x307000,combase.dll,"C:\WINDOWS\System32\combase.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83a4d0000,0x72000,bcryptPrimitives.dll,"C:\WINDOWS\System32\bcryptPrimitives.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83a2e0000,0x11000,kernel.appcore.dll,"C:\WINDOWS\System32\kernel.appcore.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83cd60000,0x9d000,msvcrt.dll,"C:\WINDOWS\System32\msvcrt.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83b4c0000,0x18f000,user32.dll,"C:\WINDOWS\System32\user32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83a9d0000,0x20000,win32u.dll,"C:\WINDOWS\System32\win32u.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83dc60000,0x28000,GDI32.dll,"C:\WINDOWS\System32\GDI32.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83b1e0000,0x193000,gdi32full.dll,"C:\WINDOWS\System32\gdi32full.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff83a9f0000,0x9b000,msvcp_win.dll,"C:\WINDOWS\System32\msvcp_win.dll",2018-08-30 13:52:21.000000 ,Disabled
0,692,svchost.exe,0x7ff836fd0000,0xd000,nsisvc.dll,"c:\windows\system32\nsisvc.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff839270000,0x14000,WLDP.DLL,"C:\WINDOWS\SYSTEM32\WLDP.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83a300000,0x1ce000,CRYPT32.dll,"C:\WINDOWS\System32\CRYPT32.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83a2c0000,0x12000,MSASN1.dll,"C:\WINDOWS\System32\MSASN1.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83a550000,0x58000,WINTRUST.dll,"C:\WINDOWS\System32\WINTRUST.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83cfd0000,0xa1000,advapi32.dll,"C:\WINDOWS\System32\advapi32.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83b480000,0x8000,NSI.dll,"C:\WINDOWS\System32\NSI.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff834330000,0x75000,es.dll,"c:\windows\system32\es.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83dcc0000,0x9e000,clbcatq.dll,"C:\WINDOWS\System32\clbcatq.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83ca90000,0xc5000,OLEAUT32.dll,"C:\WINDOWS\System32\OLEAUT32.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff833fc0000,0x8b000,netprofmsvc.dll,"c:\windows\system32\netprofmsvc.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff836fe0000,0x18000,nlaapi.dll,"c:\windows\system32\nlaapi.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff833d60000,0x1ed000,fntcache.dll,"c:\windows\system32\fntcache.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83a250000,0x1b000,profapi.dll,"C:\WINDOWS\System32\profapi.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff833c30000,0x7a000,policymanager.dll,"C:\WINDOWS\SYSTEM32\policymanager.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff833ba0000,0x90000,msvcp110_win.dll,"c:\windows\system32\msvcp110_win.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff833b70000,0x2f000,FontProvider.dll,"c:\windows\system32\FontProvider.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff833ae0000,0xe000,npmproxy.dll,"C:\WINDOWS\System32\npmproxy.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83d290000,0x149000,ole32.dll,"C:\WINDOWS\System32\ole32.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff836d30000,0x33000,windows.devices.radios.dll,"C:\WINDOWS\SYSTEM32\windows.devices.radios.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff83b380000,0x4a000,cfgmgr32.dll,"C:\WINDOWS\System32\cfgmgr32.dll",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff839810000,0x39000,IPHLPAPI.DLL,"c:\windows\system32\IPHLPAPI.DLL",2018-08-30 13:52:22.000000 ,Disabled
0,692,svchost.exe,0x7ff836de0000,0xb000,WINNSI.DLL,"C:\WINDOWS\SYSTEM32\WINNSI.DLL",2018-08-30 13:52:22.000000 ,Disabled
