TreeDepth,PID,Process,SID,Name
0,2400,VGAuthService.,S-1-5-18,Local System
0,2400,VGAuthService.,S-1-5-32-544,Administrators
0,2400,VGAuthService.,S-1-1-0,Everyone
0,2400,VGAuthService.,S-1-5-11,Authenticated Users
0,2400,VGAuthService.,S-1-16-16384,System Mandatory Level
0,2416,vmtoolsd.exe,S-1-5-18,Local System
0,2416,vmtoolsd.exe,S-1-5-32-544,Administrators
0,2416,vmtoolsd.exe,S-1-1-0,Everyone
0,2416,vmtoolsd.exe,S-1-5-11,Authenticated Users
0,2416,vmtoolsd.exe,S-1-16-16384,System Mandatory Level
0,2432,ManagementAgen,S-1-5-18,Local System
0,2432,ManagementAgen,S-1-5-32-544,Administrators
0,2432,ManagementAgen,S-1-1-0,Everyone
0,2432,ManagementAgen,S-1-5-11,Authenticated Users
0,2432,ManagementAgen,S-1-16-16384,System Mandatory Level
0,2876,WmiPrvSE.exe,S-1-5-20,NT Authority
0,2876,WmiPrvSE.exe,S-1-16-16384,System Mandatory Level
0,2876,WmiPrvSE.exe,S-1-1-0,Everyone
0,2876,WmiPrvSE.exe,S-1-5-32-545,Users
0,2876,WmiPrvSE.exe,S-1-5-6,Service
0,2876,WmiPrvSE.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,2876,WmiPrvSE.exe,S-1-5-11,Authenticated Users
0,2876,WmiPrvSE.exe,S-1-5-15,This Organization
0,2876,WmiPrvSE.exe,S-1-5-86-615999462-62705297-2911207457-59056572-3668589837,WMI (Network Service)
0,2876,WmiPrvSE.exe,S-1-5-5-0-136691,Logon Session
0,1388,mfevtps.exe,S-1-5-18,Local System
